Price,Close,High,Low,Open,Volume
Ticker,^NYA,^NYA,^NYA,^NYA,^NYA
Date,,,,,
2019-04-29,13008.0595703125,13037.0,12990.75,12992.73046875,3150390000
2019-04-30,13060.650390625,13067.0302734375,12968.9501953125,13027.509765625,3939760000
2019-05-01,12946.1298828125,13069.08984375,12944.9404296875,13066.080078125,3669330000
2019-05-02,12929.5595703125,12970.650390625,12860.6103515625,12939.0400390625,3802290000
2019-05-03,13037.8798828125,13044.4296875,12977.3203125,12977.3203125,3357180000
2019-05-06,12976.669921875,13037.8798828125,12851.0703125,13037.8798828125,3203260000
2019-05-07,12778.5,12883.0595703125,12703.1904296875,12883.0595703125,3793060000
2019-05-08,12766.6904296875,12834.76953125,12748.3701171875,12766.9697265625,3543110000
2019-05-09,12731.349609375,12750.4404296875,12591.7900390625,12673.6201171875,3659050000
2019-05-10,12788.1396484375,12820.2001953125,12569.83984375,12702.0703125,3566780000
2019-05-13,12526.7099609375,12617.2197265625,12480.26953125,12617.2197265625,3900270000
2019-05-14,12620.0,12686.5302734375,12559.6201171875,12560.990234375,3354860000
2019-05-15,12652.2900390625,12682.3798828125,12526.0400390625,12559.66015625,3140900000
2019-05-16,12738.3603515625,12800.900390625,12676.0498046875,12676.0498046875,3338470000
2019-05-17,12657.6298828125,12751.08984375,12643.0703125,12652.3896484375,3316040000
2019-05-20,12616.7998046875,12668.5302734375,12582.509765625,12615.669921875,3293750000
2019-05-21,12720.7197265625,12732.8603515625,12668.330078125,12668.330078125,3223050000
2019-05-22,12671.990234375,12703.7998046875,12651.9501953125,12682.51953125,3194000000
2019-05-23,12525.0,12569.33984375,12461.349609375,12569.33984375,3899320000
2019-05-24,12581.3603515625,12617.4599609375,12539.2998046875,12595.5400390625,2889230000
2019-05-28,12465.900390625,12628.6298828125,12464.5302734375,12597.7099609375,4146980000
2019-05-29,12386.2099609375,12405.1103515625,12309.1298828125,12398.240234375,3701110000
2019-05-30,12393.66015625,12449.2802734375,12354.7900390625,12402.5400390625,3276030000
2019-05-31,12264.490234375,12318.4599609375,12238.400390625,12280.7802734375,3982670000
2019-06-03,12341.8203125,12372.8203125,12273.08984375,12288.509765625,3952360000
2019-06-04,12560.580078125,12564.3701171875,12341.8203125,12341.8203125,3814130000
2019-06-05,12614.7001953125,12618.2197265625,12530.150390625,12607.349609375,3570760000
2019-06-06,12675.66015625,12710.669921875,12606.1201171875,12631.08984375,3445140000
2019-06-07,12765.8603515625,12814.8095703125,12725.3798828125,12725.3798828125,3244380000
2019-06-10,12802.0302734375,12859.6298828125,12798.2900390625,12821.490234375,3209890000
2019-06-11,12813.91015625,12900.76953125,12787.490234375,12867.169921875,3551000000
2019-06-12,12784.830078125,12818.599609375,12772.330078125,12797.8603515625,3039870000
2019-06-13,12827.509765625,12841.7197265625,12788.5400390625,12816.4296875,3100640000
2019-06-14,12787.240234375,12813.0,12767.849609375,12808.8896484375,2992810000
2019-06-17,12775.51953125,12808.1201171875,12769.5302734375,12789.6796875,2828400000
2019-06-18,12907.4599609375,12950.7998046875,12837.4697265625,12837.4697265625,3441540000
2019-06-19,12954.080078125,12972.48046875,12908.41015625,12924.26953125,3300220000
2019-06-20,13081.5400390625,13094.7998046875,12954.080078125,12954.080078125,3943060000
2019-06-21,13047.240234375,13095.5703125,13037.8798828125,13068.3603515625,5003540000
2019-06-24,13019.98046875,13061.25,13015.91015625,13047.240234375,3136960000
2019-06-25,12936.650390625,13022.73046875,12934.900390625,13019.98046875,3579430000
2019-06-26,12912.009765625,12977.919921875,12911.990234375,12936.650390625,3511350000
2019-06-27,12965.3203125,12976.23046875,12912.0595703125,12912.0595703125,3162500000
2019-06-28,13049.7099609375,13055.8603515625,12965.5498046875,12965.5498046875,5422650000
2019-07-01,13127.6904296875,13191.900390625,13049.7099609375,13049.7099609375,3524860000
2019-07-02,13152.5498046875,13152.9501953125,13105.0302734375,13127.6904296875,3224490000
2019-07-03,13239.8701171875,13239.900390625,13152.5498046875,13152.5498046875,1963570000
2019-07-05,13210.91015625,13231.7998046875,13114.83984375,13231.7998046875,2434680000
2019-07-08,13147.2197265625,13210.8701171875,13136.2197265625,13210.8701171875,2922360000
2019-07-09,13136.8896484375,13147.2099609375,13091.900390625,13147.2099609375,3033330000
2019-07-10,13173.259765625,13221.0595703125,13137.9599609375,13137.9599609375,3157800000
2019-07-11,13198.7197265625,13211.740234375,13150.509765625,13173.259765625,3155710000
2019-07-12,13234.759765625,13237.1796875,13199.23046875,13199.849609375,2984140000
2019-07-15,13233.3896484375,13255.1298828125,13220.23046875,13234.759765625,2876100000
2019-07-16,13195.1904296875,13243.0498046875,13185.91015625,13232.9599609375,3297030000
2019-07-17,13119.9697265625,13201.5302734375,13119.2001953125,13195.1904296875,3185650000
2019-07-18,13168.7001953125,13181.2001953125,13089.490234375,13109.2900390625,3369820000
2019-07-19,13111.990234375,13205.08984375,13111.9404296875,13168.7001953125,3285890000
2019-07-22,13109.76953125,13139.080078125,13087.51953125,13111.990234375,3016200000
2019-07-23,13197.51953125,13203.0703125,13109.900390625,13109.900390625,3333810000
2019-07-24,13234.9296875,13235.599609375,13161.740234375,13172.5498046875,3433220000
2019-07-25,13169.2900390625,13234.9296875,13146.650390625,13234.9296875,3657050000
2019-07-26,13235.5,13244.0498046875,13169.2900390625,13169.2900390625,3260170000
2019-07-29,13222.6103515625,13249.0400390625,13212.7998046875,13235.490234375,3224490000
2019-07-30,13187.2099609375,13222.759765625,13128.150390625,13222.759765625,3632770000
2019-07-31,13066.599609375,13196.849609375,12979.3701171875,13187.2099609375,4626330000
2019-08-01,12920.8203125,13154.3798828125,12890.98046875,13053.66015625,4793810000
2019-08-02,12839.509765625,12887.25,12767.009765625,12885.3203125,3882810000
2019-08-05,12497.3095703125,12666.2998046875,12408.259765625,12666.2998046875,4542850000
2019-08-06,12628.1396484375,12634.9599609375,12496.1396484375,12564.8896484375,4156640000
2019-08-07,12632.9599609375,12663.330078125,12414.1103515625,12627.5595703125,4512720000
2019-08-08,12828.8203125,12835.0498046875,12676.3896484375,12685.7197265625,4118530000
2019-08-09,12748.419921875,12811.4501953125,12689.669921875,12793.240234375,3356850000
2019-08-12,12586.240234375,12688.7802734375,12556.9697265625,12688.7802734375,3328570000
2019-08-13,12724.3603515625,12789.080078125,12552.3095703125,12589.76953125,3857190000
2019-08-14,12368.0498046875,12641.2900390625,12367.3896484375,12641.2900390625,4325150000
2019-08-15,12409.5400390625,12441.509765625,12325.9296875,12386.25,4041720000
2019-08-16,12580.41015625,12597.6904296875,12442.23046875,12442.23046875,3524080000
2019-08-19,12687.91015625,12718.48046875,12668.8095703125,12687.830078125,3221050000
2019-08-20,12599.41015625,12687.91015625,12597.8095703125,12687.91015625,3067710000
2019-08-21,12697.009765625,12712.7197265625,12677.330078125,12691.759765625,3016540000
2019-08-22,12688.4599609375,12750.26953125,12631.8603515625,12724.2099609375,2893660000
2019-08-23,12416.4501953125,12710.650390625,12370.0703125,12643.9404296875,3942520000
2019-08-26,12519.6201171875,12528.98046875,12430.73046875,12430.73046875,2859790000
2019-08-27,12474.0498046875,12601.150390625,12450.8896484375,12562.0400390625,3537490000
2019-08-28,12559.23046875,12570.990234375,12426.0595703125,12467.3701171875,3102480000
2019-08-29,12704.0302734375,12722.2802734375,12635.990234375,12657.2197265625,3177150000
2019-08-30,12736.8798828125,12785.400390625,12687.1201171875,12740.16015625,3009910000
2019-09-03,12663.400390625,12720.1904296875,12600.7099609375,12720.1904296875,3427830000
2019-09-04,12796.3203125,12797.0,12746.259765625,12757.25,3167900000
2019-09-05,12917.759765625,12963.5703125,12796.3203125,12796.3203125,3902600000
2019-09-06,12933.3798828125,12960.599609375,12915.9296875,12933.509765625,3209340000
2019-09-09,12960.7197265625,12975.01953125,12925.41015625,12975.01953125,4031120000
2019-09-10,12993.9599609375,12993.9697265625,12900.8095703125,12954.2900390625,4393040000
2019-09-11,13082.41015625,13082.41015625,12981.4296875,13008.330078125,3934370000
2019-09-12,13116.0498046875,13150.8701171875,13061.740234375,13096.23046875,3796990000
2019-09-13,13124.33984375,13171.4697265625,13110.0703125,13150.7998046875,3557010000
2019-09-16,13107.98046875,13134.0,13080.41015625,13134.0,4285860000
2019-09-17,13131.41015625,13131.83984375,13074.7802734375,13087.8701171875,3673250000
2019-09-18,13119.3095703125,13125.580078125,13024.9404296875,13109.6298828125,3458800000
2019-09-19,13111.25,13177.8798828125,13100.8798828125,13121.2099609375,3265660000
2019-09-20,13093.7998046875,13171.3798828125,13074.26953125,13148.41015625,6103440000
2019-09-23,13085.330078125,13111.4501953125,13040.1298828125,13084.8095703125,3187250000
2019-09-24,12992.259765625,13128.0498046875,12961.23046875,13087.740234375,3872800000
2019-09-25,13037.6103515625,13053.0703125,12943.4404296875,12991.099609375,3331200000
2019-09-26,13028.740234375,13061.8603515625,12985.0302734375,13042.2001953125,3084910000
2019-09-27,12971.98046875,13068.6103515625,12913.419921875,13053.2001953125,3246480000
2019-09-30,13004.740234375,13037.8095703125,12988.8896484375,12988.8896484375,3249130000
2019-10-01,12835.349609375,13038.1298828125,12824.150390625,13002.330078125,3560750000
2019-10-02,12608.4296875,12742.08984375,12557.0703125,12742.08984375,3914180000
2019-10-03,12685.76953125,12687.5595703125,12482.01953125,12587.3203125,3515130000
2019-10-04,12831.5498046875,12835.2099609375,12689.9296875,12689.9296875,3005600000
2019-10-07,12777.740234375,12856.4501953125,12768.759765625,12816.240234375,2959050000
2019-10-08,12590.91015625,12734.5498046875,12589.8095703125,12734.5498046875,3370700000
2019-10-09,12691.16015625,12730.349609375,12622.48046875,12622.48046875,2735350000
2019-10-10,12766.0,12802.759765625,12682.1904296875,12688.580078125,3234400000
2019-10-11,12926.919921875,13025.25,12766.0,12766.0,3581320000
2019-10-14,12896.2197265625,12923.48046875,12883.9599609375,12923.48046875,2559270000
2019-10-15,13006.0400390625,13044.830078125,12897.0302734375,12897.0302734375,3345090000
2019-10-16,12994.8896484375,13028.2001953125,12978.73046875,12997.4599609375,3230320000
2019-10-17,13039.23046875,13078.1201171875,13021.400390625,13030.509765625,3103470000
2019-10-18,13006.6396484375,13044.080078125,12972.83984375,13032.4697265625,3268970000
2019-10-21,13088.6103515625,13091.9404296875,13019.25,13019.25,3271960000
2019-10-22,13071.8603515625,13140.5703125,13070.2099609375,13097.0302734375,3527540000
2019-10-23,13114.3896484375,13114.6103515625,13062.740234375,13076.3798828125,3413600000
2019-10-24,13118.900390625,13153.330078125,13083.2900390625,13119.650390625,3696510000
2019-10-25,13146.240234375,13170.6904296875,13088.9404296875,13106.2099609375,3379060000
2019-10-28,13186.4296875,13223.1904296875,13183.900390625,13183.900390625,3524970000
2019-10-29,13209.6298828125,13239.2001953125,13156.75,13170.900390625,3594430000
2019-10-30,13244.009765625,13248.650390625,13152.9599609375,13215.8701171875,3779660000
2019-10-31,13171.8095703125,13239.4296875,13116.580078125,13239.4296875,4149310000
2019-11-01,13300.26953125,13300.349609375,13231.1796875,13231.1796875,3956290000
2019-11-04,13355.4404296875,13387.490234375,13321.1796875,13321.1796875,4178040000
2019-11-05,13339.58984375,13385.0302734375,13323.0595703125,13368.240234375,4490590000
2019-11-06,13351.5703125,13364.9404296875,13319.7900390625,13339.83984375,4465510000
2019-11-07,13395.5498046875,13436.9697265625,13376.9296875,13376.9296875,4151990000
2019-11-08,13407.7998046875,13407.8095703125,13343.01953125,13376.33984375,3508160000
2019-11-11,13388.1201171875,13395.650390625,13333.91015625,13347.2998046875,3041120000
2019-11-12,13387.6201171875,13438.759765625,13366.8798828125,13391.9697265625,3495560000
2019-11-13,13385.0498046875,13400.7998046875,13325.51953125,13387.6201171875,3513720000
2019-11-14,13392.0,13397.0400390625,13346.759765625,13385.0498046875,3282090000
2019-11-15,13492.9599609375,13492.9599609375,13426.98046875,13432.759765625,3359800000
2019-11-18,13483.8095703125,13498.080078125,13464.009765625,13488.48046875,3440140000
2019-11-19,13466.349609375,13508.8798828125,13448.26953125,13489.7802734375,3613670000
2019-11-20,13419.2998046875,13460.33984375,13360.66015625,13460.33984375,4041010000
2019-11-21,13406.419921875,13430.7099609375,13366.990234375,13420.330078125,3744010000
2019-11-22,13440.9501953125,13451.419921875,13404.5400390625,13412.26953125,3235270000
2019-11-25,13532.8896484375,13534.58984375,13471.51953125,13471.51953125,3514310000
2019-11-26,13559.7099609375,13564.6298828125,13513.1103515625,13532.5595703125,4600450000
2019-11-27,13607.6201171875,13611.490234375,13563.33984375,13577.51953125,3035470000
2019-11-29,13545.2099609375,13607.669921875,13537.669921875,13595.8603515625,1743420000
2019-12-02,13448.259765625,13554.2900390625,13443.099609375,13554.2900390625,3285750000
2019-12-03,13366.08984375,13373.8798828125,13280.0400390625,13363.66015625,3671580000
2019-12-04,13457.9697265625,13484.41015625,13408.080078125,13408.080078125,3702980000
2019-12-05,13482.2998046875,13491.2099609375,13429.2998046875,13466.73046875,3360480000
2019-12-06,13588.2900390625,13612.0595703125,13515.48046875,13515.48046875,3483310000
2019-12-09,13555.0703125,13600.1396484375,13555.0703125,13570.5400390625,3400470000
2019-12-10,13545.3095703125,13574.2197265625,13521.240234375,13551.0,3346310000
2019-12-11,13579.919921875,13590.740234375,13547.6796875,13554.08984375,3257650000
2019-12-12,13697.41015625,13725.349609375,13581.080078125,13587.7001953125,4003200000
2019-12-13,13697.33984375,13773.1298828125,13655.4501953125,13711.25,3757650000
2019-12-16,13795.150390625,13825.759765625,13781.650390625,13781.650390625,4070200000
2019-12-17,13795.349609375,13813.3095703125,13787.7197265625,13795.150390625,3842940000
2019-12-18,13799.2099609375,13819.7001953125,13790.240234375,13805.2001953125,4029950000
2019-12-19,13831.669921875,13838.990234375,13798.7802734375,13801.73046875,3784360000
2019-12-20,13889.25,13914.2802734375,13831.669921875,13831.669921875,6457480000
2019-12-23,13899.990234375,13908.16015625,13888.58984375,13906.8701171875,3064530000
2019-12-24,13895.1396484375,13902.9599609375,13885.5595703125,13902.9599609375,1296530000
2019-12-26,13940.419921875,13941.5595703125,13895.2001953125,13911.16015625,2164540000
2019-12-27,13944.1396484375,13978.6103515625,13928.150390625,13976.849609375,2429150000
2019-12-30,13876.150390625,13952.7802734375,13864.5703125,13951.259765625,3021720000
2019-12-31,13913.0302734375,13915.740234375,13843.98046875,13852.599609375,2894760000
2020-01-02,14002.490234375,14003.3896484375,13913.0302734375,13913.0302734375,3459930000
2020-01-03,13917.0498046875,13950.740234375,13870.740234375,13877.48046875,3484700000
2020-01-06,13941.7998046875,13943.2998046875,13852.73046875,13856.7197265625,3702460000
2020-01-07,13898.4501953125,13923.509765625,13880.5302734375,13911.1904296875,3435910000
2020-01-08,13934.4404296875,13986.6904296875,13896.58984375,13897.009765625,3726840000
2020-01-09,13997.650390625,14004.419921875,13960.169921875,13974.0703125,3641230000
2020-01-10,13957.9697265625,14021.650390625,13941.51953125,14018.1201171875,3214580000
2020-01-13,14042.650390625,14042.650390625,13963.8701171875,13980.4697265625,3459390000
2020-01-14,14037.1298828125,14068.580078125,14005.6298828125,14024.23046875,3687620000
2020-01-15,14053.23046875,14089.9404296875,14021.1796875,14022.2998046875,3721490000
2020-01-16,14141.7802734375,14142.3095703125,14094.8798828125,14103.5302734375,3540580000
2020-01-17,14183.2001953125,14183.259765625,14156.400390625,14168.1396484375,3726220000
2020-01-21,14109.98046875,14153.01953125,14102.3896484375,14126.1201171875,4104840000
2020-01-22,14110.240234375,14168.2001953125,14104.0595703125,14147.8896484375,3623780000
2020-01-23,14102.0400390625,14109.58984375,14003.2802734375,14064.2802734375,3766710000
2020-01-24,13978.4697265625,14120.01953125,13920.5703125,14120.01953125,3708780000
2020-01-27,13769.599609375,13826.4296875,13742.009765625,13746.6298828125,3831050000
2020-01-28,13877.6103515625,13913.58984375,13798.33984375,13812.650390625,3531570000
2020-01-29,13843.8095703125,13922.4404296875,13843.7900390625,13912.7900390625,3600250000
2020-01-30,13861.919921875,13869.6396484375,13699.8095703125,13745.2001953125,3790350000
2020-01-31,13614.099609375,13788.2197265625,13573.0400390625,13783.8095703125,4529700000
2020-02-03,13677.919921875,13765.330078125,13655.8896484375,13655.8896484375,3760460000
2020-02-04,13862.83984375,13920.6298828125,13826.099609375,13826.099609375,3996900000
2020-02-05,14024.8603515625,14029.91015625,13947.58984375,13964.0,4121480000
2020-02-06,14034.9501953125,14069.330078125,14023.48046875,14066.900390625,3887250000
2020-02-07,13931.9296875,13987.509765625,13912.0400390625,13987.509765625,3733920000
2020-02-10,13984.48046875,13984.5498046875,13899.5302734375,13904.01953125,3462730000
2020-02-11,14054.080078125,14100.26953125,13984.48046875,13984.48046875,3762940000
2020-02-12,14136.98046875,14148.240234375,14108.51953125,14117.830078125,3930910000
2020-02-13,14099.0400390625,14132.8798828125,14049.1298828125,14069.25,3500890000
2020-02-14,14097.33984375,14110.1904296875,14046.599609375,14104.76953125,3419700000
2020-02-18,14039.009765625,14072.6904296875,13990.7001953125,14047.91015625,3750400000
2020-02-19,14087.1298828125,14115.9501953125,14066.240234375,14077.509765625,3614200000
2020-02-20,14061.48046875,14104.919921875,13955.75,14061.0400390625,4019180000
2020-02-21,13975.7802734375,14014.6298828125,13931.1298828125,14014.6298828125,3908780000
2020-02-24,13534.1201171875,13654.0,13493.6796875,13654.0,4851160000
2020-02-25,13143.73046875,13582.740234375,13110.08984375,13570.2099609375,5596760000
2020-02-26,13046.6201171875,13323.33984375,13041.9404296875,13194.3095703125,5484650000
2020-02-27,12547.25,12977.1796875,12544.990234375,12841.400390625,7064710000
2020-02-28,12380.9697265625,12547.25,12024.4501953125,12547.25,8569570000
2020-03-02,12827.990234375,12830.1298828125,12316.1796875,12441.4296875,6381330000
2020-03-03,12542.740234375,13015.66015625,12432.51953125,12845.0595703125,6376510000
2020-03-04,13009.9599609375,13011.4501953125,12673.900390625,12696.6103515625,5073020000
2020-03-05,12593.0302734375,12786.6396484375,12489.76953125,12740.8603515625,5579290000
2020-03-06,12352.0302734375,12593.0302734375,12106.740234375,12593.0302734375,6555240000
2020-03-09,11298.4296875,11748.6103515625,11240.76953125,11748.6103515625,8441290000
2020-03-10,11793.26953125,11794.009765625,11246.51953125,11635.2197265625,7642040000
2020-03-11,11177.2900390625,11523.9404296875,11053.7900390625,11523.9404296875,7431200000
2020-03-12,10060.759765625,10646.919921875,10054.4697265625,10466.7001953125,8850810000
2020-03-13,10851.740234375,10851.75,10060.349609375,10445.4404296875,8299070000
2020-03-16,9567.5302734375,10851.98046875,9559.23046875,10851.98046875,7805450000
2020-03-17,10063.3603515625,10154.16015625,9484.650390625,9726.1796875,8370250000
2020-03-18,9384.599609375,9666.5703125,8953.599609375,9562.490234375,8799300000
2020-03-19,9461.3095703125,9622.2099609375,9048.3603515625,9313.759765625,7956100000
2020-03-20,9133.16015625,9676.9404296875,9108.150390625,9577.900390625,9053950000
2020-03-23,8777.3798828125,9053.490234375,8664.9404296875,9014.580078125,7411380000
2020-03-24,9658.3203125,9672.009765625,9276.6396484375,9276.6396484375,7563150000
2020-03-25,9961.3798828125,10303.900390625,9591.740234375,9749.7998046875,8300010000
2020-03-26,10536.2802734375,10556.900390625,10060.48046875,10060.48046875,7766990000
2020-03-27,10187.2099609375,10449.2197265625,10064.5,10135.73046875,6201670000
2020-03-30,10434.740234375,10455.76953125,10131.599609375,10238.1298828125,5751120000
2020-03-31,10301.8701171875,10499.7998046875,10237.2197265625,10387.73046875,6576210000
2020-04-01,9844.849609375,10029.0,9766.7998046875,9917.3095703125,5964000000
2020-04-02,10062.3701171875,10142.009765625,9813.509765625,9815.26953125,6464190000
2020-04-03,9880.6298828125,10075.91015625,9774.240234375,10012.4697265625,6096970000
2020-04-06,10515.240234375,10560.73046875,10233.0400390625,10264.1298828125,6403840000
2020-04-07,10537.0400390625,10912.5595703125,10534.740234375,10894.2001953125,7050410000
2020-04-08,10902.58984375,10939.9697265625,10538.650390625,10641.509765625,5875710000
2020-04-09,11136.6103515625,11272.48046875,11019.8203125,11070.3203125,7899550000
2020-04-13,10949.5302734375,11136.6103515625,10817.150390625,11136.6103515625,5319530000
2020-04-14,11172.2001953125,11241.23046875,11064.6298828125,11151.16015625,5615730000
2020-04-15,10843.919921875,10903.0595703125,10760.9599609375,10861.9697265625,5208000000
2020-04-16,10818.0302734375,10891.6796875,10718.1298828125,10882.830078125,5228810000
2020-04-17,11208.2900390625,11231.26953125,11030.419921875,11101.3203125,5804810000
2020-04-20,11003.8798828125,11181.8095703125,10985.0595703125,11016.8798828125,5228630000
2020-04-21,10706.4404296875,10861.7900390625,10667.2900390625,10763.669921875,5121010000
2020-04-22,10908.5595703125,10955.5,10844.759765625,10919.9697265625,5084920000
2020-04-23,10916.6796875,11099.0,10905.83984375,10961.240234375,5773530000
2020-04-24,11017.900390625,11050.009765625,10868.9296875,11000.7001953125,5382810000
2020-04-27,11264.83984375,11301.3095703125,11086.9599609375,11106.0302734375,5203930000
2020-04-28,11319.7001953125,11481.2998046875,11272.7802734375,11462.3798828125,5691160000
2020-04-29,11618.23046875,11675.2998046875,11513.080078125,11546.400390625,6645640000
2020-04-30,11372.33984375,11492.91015625,11326.2001953125,11473.23046875,6544980000
2020-05-01,11058.5703125,11187.76953125,11011.4599609375,11158.8701171875,4759810000
2020-05-04,11056.2802734375,11061.9599609375,10900.3896484375,10965.76953125,4735930000
2020-05-05,11135.400390625,11259.2001953125,11124.6904296875,11188.9697265625,5140290000
2020-05-06,10999.990234375,11204.5302734375,10999.990234375,11196.8701171875,4892570000
2020-05-07,11121.669921875,11228.25,11109.5595703125,11140.9296875,5178790000
2020-05-08,11354.33984375,11360.1103515625,11237.509765625,11281.2998046875,4876030000
2020-05-11,11281.3701171875,11345.4296875,11205.400390625,11244.25,4819730000
2020-05-12,11055.580078125,11343.3896484375,11055.580078125,11332.419921875,5119630000
2020-05-13,10829.4404296875,11038.3798828125,10747.8095703125,11035.23046875,6151650000
2020-05-14,10927.41015625,10927.849609375,10551.5498046875,10661.9296875,5651130000
2020-05-15,10947.3203125,10968.169921875,10817.1201171875,10927.41015625,5507700000
2020-05-18,11402.23046875,11454.349609375,11282.8896484375,11282.8896484375,6373670000
2020-05-19,11248.9697265625,11409.66015625,11248.5400390625,11374.23046875,4984330000
2020-05-20,11420.0400390625,11477.330078125,11384.3603515625,11408.6103515625,5005380000
2020-05-21,11351.599609375,11447.259765625,11287.4296875,11393.919921875,4976620000
2020-05-22,11331.9697265625,11333.650390625,11247.2900390625,11325.080078125,3970860000
2020-05-26,11603.0,11676.9599609375,11590.3095703125,11636.5400390625,5848500000
2020-05-27,11837.5302734375,11837.5498046875,11602.4296875,11787.5595703125,6398000000
2020-05-28,11804.91015625,11939.740234375,11783.2197265625,11935.8798828125,5447020000
2020-05-29,11802.9501953125,11817.3896484375,11645.7099609375,11750.9697265625,7297550000
2020-06-01,11900.240234375,11928.7998046875,11781.8798828125,11799.919921875,4684170000
2020-06-02,12046.41015625,12046.41015625,11900.240234375,11900.240234375,5197150000
2020-06-03,12302.1904296875,12329.2900390625,12175.0595703125,12175.0595703125,6005560000
2020-06-04,12286.98046875,12328.509765625,12202.3603515625,12236.740234375,6451290000
2020-06-05,12641.4404296875,12752.1396484375,12600.7001953125,12640.98046875,8639300000
2020-06-08,12836.599609375,12836.6796875,12688.5498046875,12734.5400390625,8498300000
2020-06-09,12619.51953125,12682.740234375,12578.5400390625,12635.599609375,6410930000
2020-06-10,12449.2197265625,12628.91015625,12431.5595703125,12616.6298828125,6598870000
2020-06-11,11659.169921875,12099.1796875,11636.009765625,12090.1298828125,7037320000
2020-06-12,11867.169921875,12030.9404296875,11640.58984375,11999.48046875,5845330000
2020-06-15,11942.91015625,11997.650390625,11525.3603515625,11565.8203125,5757480000
2020-06-16,12161.4697265625,12318.75,11992.98046875,12304.1396484375,5845810000
2020-06-17,12086.490234375,12202.580078125,12068.2099609375,12193.41015625,4560450000
2020-06-18,12072.58984375,12110.2001953125,11984.7099609375,11994.4599609375,4448690000
2020-06-19,11980.1201171875,12240.3095703125,11946.9599609375,12240.3095703125,8346650000
2020-06-22,12028.91015625,12045.650390625,11907.2197265625,11963.2998046875,4686690000
2020-06-23,12077.740234375,12176.4296875,12068.08984375,12157.3701171875,4711850000
2020-06-24,11726.5400390625,11961.6201171875,11650.91015625,11956.2900390625,5597680000
2020-06-25,11865.1103515625,11866.2001953125,11640.01953125,11680.3896484375,4847690000
2020-06-26,11604.4296875,11814.009765625,11578.8095703125,11796.400390625,8107850000
2020-06-29,11777.080078125,11777.6396484375,11605.4697265625,11683.0703125,4473970000
2020-06-30,11893.7802734375,11934.9599609375,11724.5703125,11736.75,4705850000
2020-07-01,11901.5498046875,11982.23046875,11858.8203125,11907.830078125,4449230000
2020-07-02,11991.51953125,12138.830078125,11970.7998046875,12088.7001953125,4197720000
2020-07-06,12160.009765625,12218.1904296875,12114.3203125,12181.2900390625,4759160000
2020-07-07,11990.1396484375,12107.9501953125,11979.76953125,12056.2099609375,4571330000
2020-07-08,12086.3896484375,12095.1796875,11971.8896484375,12023.5703125,4937310000
2020-07-09,11928.6298828125,12103.16015625,11831.0400390625,12089.240234375,4843650000
2020-07-10,12075.580078125,12079.1103515625,11906.2099609375,11935.2998046875,4524190000
2020-07-13,12014.669921875,12242.6796875,12000.98046875,12159.75,4902440000
2020-07-14,12014.669921875,12215.150390625,11963.5,11989.41015625,4507140000
2020-07-15,12391.3203125,12419.7998046875,12309.259765625,12377.650390625,4686830000
2020-07-16,12350.1103515625,12381.3798828125,12295.6904296875,12310.1796875,3972860000
2020-07-17,12402.740234375,12427.490234375,12339.8701171875,12395.759765625,4012850000
2020-07-20,12392.98046875,12432.76953125,12352.7197265625,12413.150390625,3979340000
2020-07-21,12508.6796875,12570.7099609375,12481.9697265625,12492.080078125,4556610000
2020-07-22,12569.0703125,12578.98046875,12480.73046875,12508.6796875,4267160000
2020-07-23,12510.8701171875,12617.1796875,12459.0595703125,12567.169921875,4296760000
2020-07-24,12461.7802734375,12522.1904296875,12427.66015625,12488.6796875,3689410000
2020-07-27,12553.1298828125,12556.5595703125,12444.509765625,12481.009765625,3970310000
2020-07-28,12491.2197265625,12563.4501953125,12482.26953125,12515.83984375,4053180000
2020-07-29,12669.6201171875,12688.6904296875,12533.4599609375,12533.4599609375,4478200000
2020-07-30,12533.2802734375,12544.7998046875,12393.7998046875,12491.4599609375,4264920000
2020-07-31,12465.0498046875,12509.330078125,12320.73046875,12509.330078125,5007530000
2020-08-03,12536.8095703125,12562.26953125,12470.4697265625,12513.2099609375,4438940000
2020-08-04,12612.1103515625,12612.4697265625,12532.6103515625,12548.9296875,4414380000
2020-08-05,12731.5498046875,12751.3603515625,12612.08984375,12612.08984375,4535060000
2020-08-06,12729.169921875,12731.2900390625,12659.3095703125,12702.8798828125,4278930000
2020-08-07,12765.83984375,12766.0498046875,12650.6796875,12655.7001953125,4110030000
2020-08-10,12844.01953125,12854.51953125,12794.5302734375,12797.7802734375,4327920000
2020-08-11,12849.4296875,13003.58984375,12826.8701171875,12996.4296875,4880540000
2020-08-12,12974.830078125,13010.8603515625,12944.7802734375,12984.900390625,3772250000
2020-08-13,12919.150390625,12965.58984375,12885.509765625,12914.7001953125,3438730000
2020-08-14,12902.5,12932.8896484375,12856.6904296875,12864.740234375,3200060000
2020-08-17,12936.1103515625,12954.919921875,12917.7197265625,12942.3095703125,3460330000
2020-08-18,12910.330078125,12975.5400390625,12877.1904296875,12967.9404296875,3669550000
2020-08-19,12859.8798828125,12946.8095703125,12843.2802734375,12931.080078125,3679480000
2020-08-20,12812.8603515625,12832.330078125,12739.0,12751.2900390625,3431040000
2020-08-21,12809.0703125,12814.1103515625,12762.9404296875,12782.0595703125,3505010000
